Site,Platform,ElementType,Label,Description,ByType,By
"za",landscape,TextField,hp_txfLogoutNew,the text logout,xpath,"//div[@id='js-profile-dropdown']//div[contains(text(),'Sign Out')]"
"za",portrait,Label,hp_lblMyAds,the label for my ads,xpath,"//div[@class='profile-information']//div[contains(text(),'My Ads')]/.."
"za",portrait,TextField,hp_txfMyAds,the text of my ads of my account,xpath,"//div[@class='profile-information']//div[contains(text(),'My Ads')]"
"za",portrait,TextField,hp_txfPromoteAds,thge text of promot ads,xpath,"//div[@class='profile-information']//div[contains(text(),'Promote Ads')]"
"za",portrait,TextField,hp_txfMyMsg,the text of my message,xpath,"//div[@class='profile-information']//div[contains(text(),'My Messages')]"
"za",portrait,TextField,hp_txfFavorite,the text my favoritos,xpath,"//div[@class='profile-information']//div[contains(text(),'Watchlist')]"
"za",portrait,TextField,hp_txfMyAlert,the text my alert,xpath,"//div[@class='profile-information']//div[contains(text(),'My Alerts')]"
"za",portrait,TextField,hp_txfMyProfile,the text my profile,xpath,"//div[@class='profile-information']//div[contains(text(),'My Profile')]"
"za",portrait,TextField,hp_txfPriceGuide,the text price guide,xpath,"//div[@class='profile-information']//div[contains(text(),'Price Guide')]"
"za",portrait,TextField,hp_txfLogoutNew,the text logout,xpath,"//div[@class='profile-information']//div[contains(text(),'Sign Out')]"
All,All,TextField,hp_txfRecentActivityText,the text of recent activity ad,xpath,"//div[@class='refresh-div']/div/div[1]//span[@class='feed-text']"
All,All,Label,hp_pnlPopularKeywords,popupar keywords text label on homepage,xpath,"//div[@class='seo-wrapper']"
All,All,Label,hp_pnlSafetyTipImg,safety image on homepage,xpath,"//div[@class='safetyTips']"
All,portrait,Label,hp_pnlMyListContent,my list information of menu on homepage for mobile,xpath,"//div[@class='profile-information']"
All,portrait,Label,hp_pnlExporeCategory,explore category in my list on homepage for mobile,xpath,"//div[@id='js-browse-categories']"
All,All,TextField,hp_txf16thGalleryAdPrice,link of number sixteenth ad's price in gallery,xpath,"//div[@class='card card-galleryCard']/div/div/div[19]/span/section/span[@class='price-text']"
All,portrait,TextField,hp_txfExplorarL1Categories,links all l1 categories on protrait screen,xpath,//ul[@class='l1-categories']
All,portrait,TextField,hp_txfExplorarL0Categories,links all l0 categories on protrait screen,xpath,//ul[@class='l0-categories']
All,All,Label,hp_lblsafetyBanners,the safety banners,xpath,"//div[@class='safety-tips-container']/div"
"mx_vns",All,TextField,hp_txfLocationList,Label of location list in seo footer,xpath,"//div[contains(@class,'quick-link-content')]//div[contains(text(),'Estados en México')]"
All,All,Link,hp_lnkFirstLocationLinks,the link of popular locations in seo footer,xpath,"//div[contains(@class,'quick-link-content')]//div[contains(text(),'Estados en México')]//..//div[2]/a"
All,All,Link,hp_lnkLastLocationLinks,the link of popular locations in seo footer,xpath,"//div[contains(@class,'quick-link-content')]//div[contains(text(),'Estados en México')]//..//div[33]/a"
All,All,Link,hp_lnkViewMoreOnSEO,the link of view more on location list in seo footer,xpath,"//div[contains(@class,'quick-link-view-more')]//span[@class='view-more']"
"mx_vns",All,TextField,hp_txfSalePropertyList,Label of sale property list in seo footer,xpath,"//div[contains(@class,'quick-link-content')]//div[contains(text(),'Inmuebles en Venta en México')]"
All,All,Link,hp_lnkFirstSalePropertyLinks,the link of sale property in seo footer,xpath,"//div[contains(@class,'quick-link-content')]//div[contains(text(),'Inmuebles en Venta en México')]//..//div[2]/a"
All,All,Link,hp_lnkLastSalePropertyLinks,the link of sale property in seo footer,xpath,"//div[contains(@class,'quick-link-content')]//div[contains(text(),'Inmuebles en Venta en México')]//..//div[33]/a"
"mx_vns",All,TextField,hp_txfRentPropertyList,Label of rent property list in seo footer,xpath,"//div[contains(@class,'quick-link-content')]//div[contains(text(),'Inmuebles en Renta en México')]"
All,All,Link,hp_lnkFirstRentPropertyLinks,the link of rent property in seo footer,xpath,"//div[contains(@class,'quick-link-content')]//div[contains(text(),'Inmuebles en Renta en México')]//..//div[2]/a"
All,All,Link,hp_lnkRentPropertyLinks,the link of rent property in seo footer,xpath,"//div[contains(@class,'quick-link-content')]//div[contains(text(),'Inmuebles en Renta en México')]//..//a"
"mx_vns",All,TextField,hp_txfPopularKeywords,Label of popular keywords list in seo footer,xpath,"//div[contains(@class,'quick-link-content')]//div[contains(text(),'Populares en Vivanuncios')]"
